image_path,product_name,category,price,description,image_url
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e1\e12ea854.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e1/e12ea854.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\43\435ce4b8.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/43/435ce4b8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\645dd0e6.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/645dd0e6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7d\7d4b697a.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7d/7d4b697a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\10\101a74bf.jpg,Notebook PC,Laptops,899.99,A high-quality notebook pc — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/10/101a74bf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\74\74dcc947.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/74/74dcc947.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5f\5fee34ee.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5f/5fee34ee.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\29\29fefe85.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/29/29fefe85.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\80fb03b5.jpg,Over-Ear Headphones,Headphones,149.99,A high-quality over-ear headphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/80fb03b5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\98\98219769.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/98/98219769.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\99\9904fc8e.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/99/9904fc8e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\87\87397a4b.jpg,Polo Shirt,Shirts,39.99,A high-quality polo shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/87/87397a4b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\77\7747c142.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/77/7747c142.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ad\ad6ccd6c.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ad/ad6ccd6c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f2\f26e2144.jpg,Mirrorless Camera,Cameras,549.99,A high-quality mirrorless camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f2/f26e2144.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ad\add98eb7.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ad/add98eb7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\80c22bd2.jpg,Dress,Dresses,59.99,A high-quality dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/80c22bd2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b5\b52b3b69.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b5/b52b3b69.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5d\5db98bc7.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5d/5db98bc7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1b\1beb093a.jpg,Mug Set,Dinnerware,49.99,A high-quality mug set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1b/1beb093a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ff\ff6b516d.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ff/ff6b516d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\93\93f0de7d.jpg,Wireless Earbuds,Headphones,149.99,A high-quality wireless earbuds — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/93/93f0de7d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1a\1aafaef1.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1a/1aafaef1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\96\96014723.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/96/96014723.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d1\d12da96d.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d1/d12da96d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3e\3ec9f807.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3e/3ec9f807.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\66\66f2c5a4.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/66/66f2c5a4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\70\702e6899.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/70/702e6899.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\22\22aaed79.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/22/22aaed79.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1b\1b11abb1.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1b/1b11abb1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e5\e5dfa015.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e5/e5dfa015.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\67\67930f66.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/67/67930f66.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6b\6b3078d4.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6b/6b3078d4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9b\9b7352c8.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9b/9b7352c8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d1\d13c2b76.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d1/d13c2b76.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fb\fb322435.jpg,Wireless Earbuds,Headphones,149.99,A high-quality wireless earbuds — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fb/fb322435.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\94\947c5eb5.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/94/947c5eb5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3a\3a297d96.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3a/3a297d96.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f1\f1a572f1.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f1/f1a572f1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9a\9aa31861.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9a/9aa31861.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7b\7b79ffbd.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7b/7b79ffbd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0e\0e42417b.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0e/0e42417b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ff\ff5607b9.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ff/ff5607b9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d5\d5527957.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d5/d5527957.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\97\976c491d.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/97/976c491d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\60\606895e0.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/60/606895e0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dd\dda7d75e.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dd/dda7d75e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\13\1348f03b.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/13/1348f03b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\19\1950fcba.jpg,Sofa,Sofas,799.99,A high-quality sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/19/1950fcba.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e9\e9488eca.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e9/e9488eca.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dc\dcfb50f7.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dc/dcfb50f7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8d\8dc367d8.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8d/8dc367d8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7f71c7c7.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7f71c7c7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ee\ee1dabcc.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ee/ee1dabcc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0a\0a9fc90f.jpg,Laptop,Laptops,899.99,A high-quality laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0a/0a9fc90f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\30\303567a7.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/30/303567a7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d2\d2e676d3.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d2/d2e676d3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\eda35bfa.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/eda35bfa.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\98\9883af5f.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/98/9883af5f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0b\0bcfe230.jpg,Hiking Gear,Outdoors,149.99,A high-quality hiking gear — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0b/0bcfe230.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2a\2a9b567b.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2a/2a9b567b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\53\535da230.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/53/535da230.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\806aad3d.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/806aad3d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7f0ce958.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7f0ce958.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\85\85f1b87e.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/85/85f1b87e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c5\c536d7d6.jpg,Dress Shirt,Shirts,39.99,A high-quality dress shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c5/c536d7d6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0b\0b0b2b6e.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0b/0b0b2b6e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d2\d2110b4b.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d2/d2110b4b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\edff0f74.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/edff0f74.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9c\9ccbdf6f.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9c/9ccbdf6f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\81\81f41345.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/81/81f41345.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9a\9aa7b519.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9a/9aa7b519.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\19\19f732d3.jpg,Polo Shirt,Shirts,39.99,A high-quality polo shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/19/19f732d3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c7\c77cc835.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c7/c77cc835.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2e\2e7ea2bb.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2e/2e7ea2bb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b8\b895d6a6.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b8/b895d6a6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\80a1f526.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/80a1f526.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8b\8b09130b.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8b/8b09130b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6d\6ddc969f.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6d/6ddc969f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e2\e218cd95.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e2/e218cd95.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\61\61d22c6e.jpg,Accent Chair,Chairs,199.99,A high-quality accent chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/61/61d22c6e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\58\580531ff.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/58/580531ff.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\26\26475341.jpg,Dinnerware Set,Dinnerware,49.99,A high-quality dinnerware set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/26/26475341.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\08\08d4e04a.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/08/08d4e04a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\41\41a67a82.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/41/41a67a82.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ae\ae5a08a0.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ae/ae5a08a0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b4\b4af7c1a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b4/b4af7c1a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\87\8757e833.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/87/8757e833.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c3\c352042d.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c3/c352042d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\27\27b509df.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/27/27b509df.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5c\5c0ca032.jpg,Office Chair,Chairs,199.99,A high-quality office chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5c/5c0ca032.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5b\5b9121a8.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5b/5b9121a8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f6\f6987da6.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f6/f6987da6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9b\9b936ecf.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9b/9b936ecf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4c\4c340c36.jpg,Laptop,Laptops,899.99,A high-quality laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4c/4c340c36.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d4\d454ede0.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d4/d454ede0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f3\f31c1419.jpg,Loveseat,Sofas,799.99,A high-quality loveseat — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f3/f31c1419.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ab\abc483a5.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ab/abc483a5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\47\47610319.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/47/47610319.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\29\296128e4.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/29/296128e4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2d\2dd1c69c.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2d/2dd1c69c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9d\9d81da27.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9d/9d81da27.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3c253dbc.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3c253dbc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f9\f9be4b26.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f9/f9be4b26.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1d\1dab75d8.jpg,Couch,Sofas,799.99,A high-quality couch — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1d/1dab75d8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ee\eef659a1.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ee/eef659a1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6f\6f9c6812.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6f/6f9c6812.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e8\e8249b64.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e8/e8249b64.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7a\7a219c95.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7a/7a219c95.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\15\15dbf131.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/15/15dbf131.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bf\bf615b1c.jpg,Jacket,Jackets,119.99,A high-quality jacket — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bf/bf615b1c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bc\bcc832dd.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bc/bcc832dd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\65\65cbf07d.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/65/65cbf07d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\69\690435de.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/69/690435de.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\37\37292a29.jpg,Dinnerware Set,Dinnerware,49.99,A high-quality dinnerware set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/37/37292a29.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f9\f9392fbc.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f9/f9392fbc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dd\dd0a968f.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dd/dd0a968f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3ca13273.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3ca13273.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7e\7ed17fcb.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7e/7ed17fcb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b1aa7864.jpg,Windbreaker,Jackets,119.99,A high-quality windbreaker — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b1aa7864.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4f\4f6c747a.jpg,T-Shirt,Shirts,39.99,A high-quality t-shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4f/4f6c747a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\28\28f40535.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/28/28f40535.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\47\47a3bd5b.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/47/47a3bd5b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2e\2ee47c9c.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2e/2ee47c9c.jpg
