image_path,product_name,category,price,description,image_url
D:\FYP Project\fypapp\abo-images-small (1)\images\small\96\96472f4b.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/96/96472f4b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dd\dd724edc.jpg,Windbreaker,Jackets,119.99,A high-quality windbreaker — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dd/dd724edc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fc\fcb73750.jpg,Dinnerware Set,Dinnerware,49.99,A high-quality dinnerware set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fc/fcb73750.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\57\57a8da9c.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/57/57a8da9c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\09\094e4f93.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/09/094e4f93.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1e97bcb1.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1e97bcb1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f5\f5c9c382.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f5/f5c9c382.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c7\c7330060.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c7/c7330060.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cc\cc2d2d71.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cc/cc2d2d71.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\07\07d5f053.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/07/07d5f053.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5d\5db7e576.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5d/5db7e576.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f5\f577682f.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f5/f577682f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f0\f08a26d1.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f0/f08a26d1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3c825112.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3c825112.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a4\a43357e4.jpg,Camping Tent,Outdoors,149.99,A high-quality camping tent — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a4/a43357e4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b5\b5176e1b.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b5/b5176e1b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e7\e7540d95.jpg,Outdoor Equipment,Outdoors,149.99,A high-quality outdoor equipment — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e7/e7540d95.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fe\fea5635e.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fe/fea5635e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3e\3e81ba17.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3e/3e81ba17.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cb\cb8e9174.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cb/cb8e9174.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e2\e287a44e.jpg,Polo Shirt,Shirts,39.99,A high-quality polo shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e2/e287a44e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d8\d89a0ed3.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d8/d89a0ed3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1e935bb7.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1e935bb7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a4\a40e50b5.jpg,Dress Shirt,Shirts,39.99,A high-quality dress shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a4/a40e50b5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\78\783133ff.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/78/783133ff.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e8\e89c5b50.jpg,Denim Pants,Jeans,69.99,A high-quality denim pants — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e8/e89c5b50.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\72\726d4d55.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/72/726d4d55.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6e\6e56ff67.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6e/6e56ff67.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\22\226b829d.jpg,Over-Ear Headphones,Headphones,149.99,A high-quality over-ear headphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/22/226b829d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\38\38146f7b.jpg,Backpack,Outdoors,149.99,A high-quality backpack — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/38/38146f7b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\71\712a4a04.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/71/712a4a04.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\ed2fbd3a.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/ed2fbd3a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ad\ad494872.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ad/ad494872.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\64253af4.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/64253af4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8b\8b7b5a63.jpg,Jeans,Jeans,69.99,A high-quality jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8b/8b7b5a63.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bf\bf4fbdee.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bf/bf4fbdee.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0c\0c8f5cf2.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0c/0c8f5cf2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9e1000d7.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9e1000d7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1d\1dc3fb5f.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1d/1dc3fb5f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6c\6ccba75d.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6c/6ccba75d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\58\5830e34e.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/58/5830e34e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6f\6f313c62.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6f/6f313c62.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\26\269dd061.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/26/269dd061.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8c\8cee0208.jpg,Dress Shirt,Shirts,39.99,A high-quality dress shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8c/8cee0208.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b3\b3dc5282.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b3/b3dc5282.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\00\00423d6e.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/00/00423d6e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bc\bc8fa7a6.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bc/bc8fa7a6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a0\a059cd66.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a0/a059cd66.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8f\8fc78845.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8f/8fc78845.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\12\126a8d87.jpg,Mug Set,Dinnerware,49.99,A high-quality mug set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/12/126a8d87.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\41\419e1e7a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/41/419e1e7a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b4\b4ee6882.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b4/b4ee6882.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7c\7ce1354e.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7c/7ce1354e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ae\ae334fd3.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ae/ae334fd3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\99\99c39deb.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/99/99c39deb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\11\119e1a42.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/11/119e1a42.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ef\ef48efe8.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ef/ef48efe8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fb\fb34df82.jpg,Loveseat,Sofas,799.99,A high-quality loveseat — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fb/fb34df82.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bf\bf02b582.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bf/bf02b582.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2b\2bf38337.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2b/2bf38337.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\640295bd.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/640295bd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ef\efeab0e5.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ef/efeab0e5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a8\a8f1e823.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a8/a8f1e823.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f5\f521b57d.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f5/f521b57d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0a\0a579167.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0a/0a579167.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\54\54c340fa.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/54/54c340fa.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\37\3759d16a.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/37/3759d16a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6b\6b38dbfc.jpg,Hiking Gear,Outdoors,149.99,A high-quality hiking gear — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6b/6b38dbfc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bf\bfbe2da9.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bf/bfbe2da9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\05\0536aed6.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/05/0536aed6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c0\c0429af2.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c0/c0429af2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8e\8e23e80f.jpg,Dress Shirt,Shirts,39.99,A high-quality dress shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8e/8e23e80f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1ef7c338.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1ef7c338.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e6\e6d0772f.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e6/e6d0772f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\25\25985172.jpg,Sofa,Sofas,799.99,A high-quality sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/25/25985172.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a0\a02ea32c.jpg,Wireless Earbuds,Headphones,149.99,A high-quality wireless earbuds — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a0/a02ea32c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\27\27360c75.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/27/27360c75.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\34\34e7f8c2.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/34/34e7f8c2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ae\ae2d435e.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ae/ae2d435e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\65\65945ae5.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/65/65945ae5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b1ffed55.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b1ffed55.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5f\5f58077c.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5f/5f58077c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\90\90bfaa1e.jpg,Camping Tent,Outdoors,149.99,A high-quality camping tent — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/90/90bfaa1e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a8\a84856fa.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a8/a84856fa.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a4\a4c847b3.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a4/a4c847b3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\56\5608b7cf.jpg,Floral Dress,Dresses,59.99,A high-quality floral dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/56/5608b7cf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9e7d1ec4.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9e7d1ec4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bf\bfe50204.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bf/bfe50204.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\30\30f6360d.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/30/30f6360d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\85\85ad1580.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/85/85ad1580.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\42bcbc59.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/42bcbc59.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d0\d0eeec0d.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d0/d0eeec0d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b1887fd9.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b1887fd9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2e\2e526c0d.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2e/2e526c0d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\17\1790e97b.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/17/1790e97b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dc\dc7da350.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dc/dc7da350.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\90\9082175f.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/90/9082175f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\75\75792be6.jpg,Casual Top,Shirts,39.99,A high-quality casual top — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/75/75792be6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b15ee512.jpg,Camping Tent,Outdoors,149.99,A high-quality camping tent — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b15ee512.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5c\5ce143d0.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5c/5ce143d0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d7\d7001d81.jpg,Outdoor Equipment,Outdoors,149.99,A high-quality outdoor equipment — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d7/d7001d81.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\62\623cd086.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/62/623cd086.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\67\679ed70b.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/67/679ed70b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cc\cc2b4a42.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cc/cc2b4a42.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c9\c9a3e772.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c9/c9a3e772.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\aa\aade0baf.jpg,Backpack,Outdoors,149.99,A high-quality backpack — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/aa/aade0baf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\32\32099cce.jpg,Laptop,Laptops,899.99,A high-quality laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/32/32099cce.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9b\9b7809e4.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9b/9b7809e4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bb\bb3c4d21.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bb/bb3c4d21.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a8\a8d88ad1.jpg,Denim Pants,Jeans,69.99,A high-quality denim pants — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a8/a8d88ad1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\77\773b3827.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/77/773b3827.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\72\72335968.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/72/72335968.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d7\d728d2ab.jpg,Puffer Jacket,Jackets,119.99,A high-quality puffer jacket — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d7/d728d2ab.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bd\bd06cd40.jpg,Backpack,Outdoors,149.99,A high-quality backpack — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bd/bd06cd40.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\82\82d610d1.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/82/82d610d1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e6\e629da2b.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e6/e629da2b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6e\6e7f1c16.jpg,Over-Ear Headphones,Headphones,149.99,A high-quality over-ear headphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6e/6e7f1c16.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\4225e07a.jpg,Backpack,Outdoors,149.99,A high-quality backpack — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/4225e07a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\54\54711570.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/54/54711570.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c6\c6583b95.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c6/c6583b95.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e3\e3e27375.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e3/e3e27375.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\52\52ff82ec.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/52/52ff82ec.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8f\8f02c29a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8f/8f02c29a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0e\0eae4e4f.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0e/0eae4e4f.jpg
