image_path,product_name,category,price,description,image_url
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dd\dd528777.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dd/dd528777.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\82\821f9656.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/82/821f9656.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\24\2497ac29.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/24/2497ac29.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\eb\eb7c47d0.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/eb/eb7c47d0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\52\52a1a3f9.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/52/52a1a3f9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a5\a5223d8d.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a5/a5223d8d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\08\08846cb0.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/08/08846cb0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d6\d6ec6c92.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d6/d6ec6c92.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c3\c33a1be1.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c3/c33a1be1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\72\728e64fa.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/72/728e64fa.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d3\d3bdf247.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d3/d3bdf247.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4e\4e7069d9.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4e/4e7069d9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e1\e1715a79.jpg,Sofa,Sofas,799.99,A high-quality sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e1/e1715a79.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\15\1548bcac.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/15/1548bcac.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dc\dc3cae1c.jpg,Bowl Set,Dinnerware,49.99,A high-quality bowl set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dc/dc3cae1c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a1\a1a840c6.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a1/a1a840c6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f5\f595ab5b.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f5/f595ab5b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\69\69c67791.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/69/69c67791.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e1\e1fd8c8d.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e1/e1fd8c8d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8e\8e7362ae.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8e/8e7362ae.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\27\2757447f.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/27/2757447f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2f\2f2cd6ad.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2f/2f2cd6ad.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0f\0f3dc5fd.jpg,Outdoor Equipment,Outdoors,149.99,A high-quality outdoor equipment — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0f/0f3dc5fd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0c\0c94abd5.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0c/0c94abd5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6a\6a7f4c73.jpg,Jacket,Jackets,119.99,A high-quality jacket — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6a/6a7f4c73.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ac\ac376e16.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ac/ac376e16.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\27\27272ed8.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/27/27272ed8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\20\20d7359c.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/20/20d7359c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\52\52f5609f.jpg,Office Chair,Chairs,199.99,A high-quality office chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/52/52f5609f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bb\bb476f97.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bb/bb476f97.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2d\2dcb2cc9.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2d/2dcb2cc9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\87\87e08734.jpg,Loveseat,Sofas,799.99,A high-quality loveseat — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/87/87e08734.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9e153e20.jpg,Sofa,Sofas,799.99,A high-quality sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9e153e20.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\81\81f89017.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/81/81f89017.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e9\e907386d.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e9/e907386d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f4\f4055f82.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f4/f4055f82.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bc\bc220681.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bc/bc220681.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\92\921ffd9f.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/92/921ffd9f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cc\cc0e38c5.jpg,Bowl Set,Dinnerware,49.99,A high-quality bowl set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cc/cc0e38c5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ff\ff448fcf.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ff/ff448fcf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\36\362eea80.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/36/362eea80.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\90\90b0d2e0.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/90/90b0d2e0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e3\e3eabe74.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e3/e3eabe74.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\21\217813a5.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/21/217813a5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ab\ab28423a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ab/ab28423a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d5\d59a3d57.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d5/d59a3d57.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8e\8e6210cb.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8e/8e6210cb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\62\622ce731.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/62/622ce731.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0b\0b289824.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0b/0b289824.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f1\f1d02e8d.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f1/f1d02e8d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\81\81d22f7e.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/81/81d22f7e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4d\4d1904a7.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4d/4d1904a7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9a\9a5e21c4.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9a/9a5e21c4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9b\9b06503b.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9b/9b06503b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\53\536697dc.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/53/536697dc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7f380569.jpg,Windbreaker,Jackets,119.99,A high-quality windbreaker — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7f380569.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\21\21940323.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/21/21940323.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f0\f037c93b.jpg,Ceramic Plates,Dinnerware,49.99,A high-quality ceramic plates — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f0/f037c93b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\80\80c12db9.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/80/80c12db9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bd\bd915c35.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bd/bd915c35.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e0\e075fa61.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e0/e075fa61.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7d\7de253d8.jpg,Notebook PC,Laptops,899.99,A high-quality notebook pc — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7d/7de253d8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\14\146122b1.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/14/146122b1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8b\8b1301e8.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8b/8b1301e8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\60\60dc853d.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/60/60dc853d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\42f18dbe.jpg,Hiking Gear,Outdoors,149.99,A high-quality hiking gear — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/42f18dbe.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\29\29364193.jpg,Cooking Pot,Cookware,89.99,A high-quality cooking pot — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/29/29364193.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9e\9e72ad5e.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9e/9e72ad5e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1f\1f019fb8.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1f/1f019fb8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e6\e681964b.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e6/e681964b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4b\4b5c5cea.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4b/4b5c5cea.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\df\df6f3848.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/df/df6f3848.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dd\ddaa2cb6.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dd/ddaa2cb6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cf\cf57dc8d.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cf/cf57dc8d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\07\07438b6c.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/07/07438b6c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\11\11002997.jpg,Platform Bed,Beds,499.99,A high-quality platform bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/11/11002997.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\75\756178e3.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/75/756178e3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\55\55fb506d.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/55/55fb506d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2a\2a812207.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2a/2a812207.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c4\c44da24c.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c4/c44da24c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\49\491034be.jpg,Camping Tent,Outdoors,149.99,A high-quality camping tent — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/49/491034be.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\17\172604ea.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/17/172604ea.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c0\c0d136ca.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c0/c0d136ca.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\49\49b82399.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/49/49b82399.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cb\cbc1727a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cb/cbc1727a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4c\4ca38975.jpg,Dining Chair,Chairs,199.99,A high-quality dining chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4c/4ca38975.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\52\525cd154.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/52/525cd154.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\72\72bccefb.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/72/72bccefb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\31\31d83b28.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/31/31d83b28.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ce\cef7bd69.jpg,Slim Jeans,Jeans,69.99,A high-quality slim jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ce/cef7bd69.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\00\00fcba69.jpg,Ultrabook,Laptops,899.99,A high-quality ultrabook — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/00/00fcba69.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\61\6159d7b6.jpg,Casual Top,Shirts,39.99,A high-quality casual top — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/61/6159d7b6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\30\30d6d6db.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/30/30d6d6db.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2b\2bd9a524.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2b/2bd9a524.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\bc\bc23639f.jpg,Accent Chair,Chairs,199.99,A high-quality accent chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/bc/bc23639f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\58\585e2a73.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/58/585e2a73.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3cc20d3e.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3cc20d3e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\25\251d2ae1.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/25/251d2ae1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e5\e5e9e692.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e5/e5e9e692.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\08\08c8c792.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/08/08c8c792.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2c\2c7da972.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2c/2c7da972.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\05\05081863.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/05/05081863.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7d\7dbc3c1d.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7d/7dbc3c1d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\54\540e3080.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/54/540e3080.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cc\cc8ec82c.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cc/cc8ec82c.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\71\710c89cb.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/71/710c89cb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\05\055bd558.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/05/055bd558.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3cac32f5.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3cac32f5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\5d\5d48a038.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/5d/5d48a038.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\11\11a30984.jpg,Coffee Table,Tables,299.99,A high-quality coffee table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/11/11a30984.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2a\2ac5e2c8.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2a/2ac5e2c8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\92\92bee062.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/92/92bee062.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b7\b77680a4.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b7/b77680a4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\26\265a0e3f.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/26/265a0e3f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\15\156352c9.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/15/156352c9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a6\a6b8c16e.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a6/a6b8c16e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9c\9c3b3e52.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9c/9c3b3e52.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7f022b19.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7f022b19.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b3\b32dea3f.jpg,Digital Tablet,Tablets,449.99,A high-quality digital tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b3/b32dea3f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ce\ce3b487f.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ce/ce3b487f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\24\24d10f7a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/24/24d10f7a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9d\9d7f6d14.jpg,Notebook PC,Laptops,899.99,A high-quality notebook pc — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9d/9d7f6d14.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\af\aff41139.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/af/aff41139.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\4e\4e7fc865.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/4e/4e7fc865.jpg
